time,Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M,Distancia,Intervalo_Veloc,Intervalo_Acele,Intervalo_Des_x,Intervalo_Des_y,Intervalo_Des_z,Intervalo_Presn,Intervalo_VelPr,Intervalo_AcePr,Intervalo_Distancia
5306,0.15307161,0.1918317,0.13517171,0.19108862,0.01419822,0.69254658,0.37209302,0.32051282,0.32542583,0.42438806,0.33251038,0.36020939,0.34192147,0.46329206,0.37372695,0.34470884,0.34395826,0.33133809,0.21565983,0.2790786,0.29818072,0.37063496,0.32804518,0.20015426,0.35533807,0.45968548,0.55204485,0.38835235,-1,-1,-1,1,0.23449486418469148,"[0.13, 0.20)","[0.19, 0.24)","[0.10, 0.20)","[0.16, 0.21)","[0.00, 0.07)","[0.63, 0.69)","[0.30, 0.40)","[0.30, 0.40)","[0.18, 0.30)"
5313,0.23191891,0.24188224,0.20413977,0.27859656,0.04734862,0.72049689,0.29069767,0.29487179,0.34829992,0.42491257,0.34628819,0.37318036,0.36387,0.45901784,0.39016518,0.35662755,0.34838797,0.3307755,0.21524216,0.27892503,0.31364823,0.35796089,0.32624532,0.20412351,0.35443167,0.46016903,0.55916534,0.38659675,-1,-1,-1,1,0.348612938307503,"[0.20, 0.27)","[0.24, 0.28)","[0.20, 0.30)","[0.26, 0.32)","[0.00, 0.07)","[0.69, 0.75)","[0.20, 0.30)","[0.20, 0.30)","[0.30, 0.42)"
5320,0.37121484,0.28860271,0.29569069,0.43327367,0.09034622,0.76708075,0.31395349,0.25641026,0.36485209,0.4131562,0.35609083,0.3819563,0.3826993,0.4461904,0.39630976,0.35954547,0.35424151,0.33375574,0.21385705,0.28019238,0.32254198,0.34547204,0.32326707,0.21162194,0.39754829,0.43248823,0.55077978,0.37845159,-1,-1,-1,1,0.5322795287593103,"[0.33, 0.40)","[0.28, 0.33)","[0.20, 0.30)","[0.42, 0.47)","[0.07, 0.15)","[0.75, 0.82)","[0.30, 0.40)","[0.20, 0.30)","[0.42, 0.55)"
5327,0.4366134,0.34230437,0.33462115,0.50801029,0.09778453,0.77639752,0.29069767,0.16666667,0.38520241,0.42310191,0.39238609,0.4214347,0.40939417,0.45750549,0.42743278,0.37723953,0.35454725,0.32914535,0.23988407,0.30022461,0.35544292,0.36772827,0.35358149,0.22636492,0.41578058,0.45766579,0.54710927,0.40768982,-1,-1,-1,1,0.6161230259295033,"[0.40, 0.47)","[0.33, 0.38)","[0.30, 0.40)","[0.47, 0.53)","[0.07, 0.15)","[0.75, 0.82)","[0.20, 0.30)","[0.10, 0.20)","[0.55, 0.67)"
5334,0.45391477,0.31088001,0.33827461,0.52755986,0.11251402,0.74534161,0.31395349,0.17948718,0.43404348,0.43016546,0.45742085,0.48828484,0.46904509,0.46406037,0.47689079,0.41672483,0.36303372,0.3317956,0.25929247,0.32100108,0.39642042,0.38642373,0.38237386,0.24165801,0.46501616,0.43605275,0.55702108,0.43847541,-1,-1,-1,1,0.6367169876408451,"[0.40, 0.47)","[0.28, 0.33)","[0.30, 0.40)","[0.47, 0.53)","[0.07, 0.15)","[0.69, 0.75)","[0.30, 0.40)","[0.10, 0.20)","[0.55, 0.67)"
5341,0.38595047,0.23309774,0.28620145,0.45004614,0.12582901,0.7173913,0.27906977,0.16666667,0.46812047,0.393323,0.47329969,0.50170765,0.48988087,0.44098373,0.50206193,0.42667132,0.3700451,0.31605308,0.28757061,0.33188984,0.42773556,0.40651238,0.41261174,0.24167948,0.49947523,0.41224194,0.54006919,0.4151982,-1,-1,-1,1,0.5479833372180054,"[0.33, 0.40)","[0.19, 0.24)","[0.20, 0.30)","[0.42, 0.47)","[0.07, 0.15)","[0.69, 0.75)","[0.20, 0.30)","[0.10, 0.20)","[0.42, 0.55)"
5348,0.41907657,0.20423131,0.36734552,0.44003396,0.12169181,0.65217391,0.37209302,0.17948718,0.48928917,0.40777413,0.50939018,0.54231571,0.502238,0.45420837,0.54176826,0.44196488,0.35822885,0.29927933,0.29050649,0.34899863,0.44545837,0.42411291,0.43363156,0.22301753,0.53445331,0.3986288,0.50186294,0.3812046,-1,-1,-1,1,0.5859876394928719,"[0.40, 0.47)","[0.19, 0.24)","[0.30, 0.40)","[0.42, 0.47)","[0.07, 0.15)","[0.63, 0.69)","[0.30, 0.40)","[0.10, 0.20)","[0.55, 0.67)"
5355,0.39124821,0.14283993,0.36295471,0.40550753,0.09726863,0.59006211,0.31395349,0.25641026,0.47915336,0.39415571,0.5065996,0.53965514,0.47954676,0.44105283,0.54648335,0.43326676,0.34237189,0.28364584,0.2882911,0.35884753,0.4461012,0.43617385,0.4442289,0.20900739,0.56456915,0.38280937,0.44691299,0.324934,-1,1,-1,-1,0.5528414463297429,"[0.33, 0.40)","[0.14, 0.19)","[0.30, 0.40)","[0.37, 0.42)","[0.07, 0.15)","[0.57, 0.63)","[0.30, 0.40)","[0.20, 0.30)","[0.55, 0.67)"
5362,0.29295594,0.09228402,0.28665386,0.29796005,0.06807009,0.53726708,0.3372093,0.35897436,0.45353553,0.40237944,0.52956053,0.56681641,0.46731618,0.45338303,0.55127685,0.42405463,0.33291392,0.28210332,0.3188647,0.37731715,0.47311505,0.47861351,0.48498603,0.20649871,0.59333861,0.40025748,0.43414397,0.35744713,-1,1,-1,-1,0.4190276410948449,"[0.27, 0.33)","[0.05, 0.09)","[0.20, 0.30)","[0.26, 0.32)","[0.00, 0.07)","[0.51, 0.57)","[0.30, 0.40)","[0.30, 0.40)","[0.30, 0.42)"
5369,0.23441262,0.04785462,0.31130243,0.21635075,0.06106538,0.54347826,0.39534884,0.35897436,0.43981583,0.4087082,0.53629726,0.57725273,0.45518012,0.45944583,0.55721846,0.43089375,0.31962159,0.27109744,0.33404777,0.39313573,0.48972556,0.50989935,0.51240653,0.20180464,0.58139722,0.43287267,0.43974855,0.38746417,-1,1,-1,-1,0.3839867583446229,"[0.20, 0.27)","[0.05, 0.09)","[0.30, 0.40)","[0.21, 0.26)","[0.00, 0.07)","[0.51, 0.57)","[0.30, 0.40)","[0.30, 0.40)","[0.30, 0.42)"
5376,0.22776955,0.04200718,0.35398391,0.19716776,0.04522732,0.52795031,0.51162791,0.34615385,0.4668052,0.4236849,0.52541177,0.56544189,0.46244415,0.46592277,0.56761154,0.45716103,0.31897983,0.27081623,0.33394549,0.39403808,0.49719323,0.51311589,0.51806164,0.19182843,0.59433466,0.40488655,0.44116717,0.37452917,-1,1,-1,-1,0.40770730260407173,"[0.20, 0.27)","[0.00, 0.05)","[0.30, 0.40)","[0.16, 0.21)","[0.00, 0.07)","[0.51, 0.57)","[0.50, 0.60)","[0.30, 0.40)","[0.30, 0.42)"
5383,0.20748678,0.03811331,0.36639134,0.17120452,0.02766641,0.51242236,0.54651163,0.38461538,0.42816285,0.43090054,0.47462468,0.52019631,0.41370941,0.46139987,0.54144593,0.4515433,0.2867551,0.2456491,0.33156366,0.39381291,0.49023598,0.51446123,0.51950997,0.17638172,0.59208939,0.41247204,0.39869977,0.33339137,-1,1,-1,-1,0.4053628398579649,"[0.20, 0.27)","[0.00, 0.05)","[0.30, 0.40)","[0.16, 0.21)","[0.00, 0.07)","[0.51, 0.57)","[0.50, 0.60)","[0.30, 0.40)","[0.30, 0.42)"
5390,0.19148771,0.05794818,0.32036871,0.17315649,0.06483114,0.54658385,0.62790698,0.43589744,0.39703153,0.47887418,0.47569008,0.52982304,0.40136106,0.48865871,0.53017818,0.47507797,0.25212549,0.23483423,0.33801048,0.41265973,0.49474233,0.53770002,0.53438032,0.19372768,0.58081623,0.44755882,0.40470617,0.39227495,-1,1,-1,-1,0.36989506226750823,"[0.13, 0.20)","[0.05, 0.09)","[0.30, 0.40)","[0.16, 0.21)","[0.00, 0.07)","[0.51, 0.57)","[0.60, 0.70)","[0.40, 0.50)","[0.30, 0.42)"
5397,0.15790762,0.08444007,0.24548426,0.14131256,0.08317081,0.57763975,0.72093023,0.41025641,0.38011938,0.46095982,0.45873834,0.51481089,0.39931715,0.46927171,0.51292971,0.46350365,0.22210107,0.20728298,0.3544633,0.42620062,0.50104859,0.56078549,0.55527632,0.2006891,0.59094766,0.45174171,0.40324744,0.4143196,-1,1,-1,-1,0.29521034053291106,"[0.13, 0.20)","[0.05, 0.09)","[0.20, 0.30)","[0.11, 0.16)","[0.07, 0.15)","[0.57, 0.63)","[0.70, 0.80)","[0.40, 0.50)","[0.18, 0.30)"
5404,0.12100607,0.0819972,0.25391134,0.08785455,0.07026758,0.58695652,0.68604651,0.41025641,0.38068388,0.44113123,0.44762846,0.5051437,0.40942366,0.46202905,0.5036121,0.44576863,0.20931902,0.19437075,0.37642558,0.44633747,0.51976926,0.58640511,0.58433726,0.20616854,0.57752333,0.45949782,0.45737267,0.48920278,-1,1,-1,-1,0.2777173443185616,"[0.07, 0.13)","[0.05, 0.09)","[0.20, 0.30)","[0.05, 0.11)","[0.00, 0.07)","[0.57, 0.63)","[0.60, 0.70)","[0.40, 0.50)","[0.18, 0.30)"
5411,0.09800915,0.0839825,0.21039851,0.0717671,0.06863473,0.62111801,0.74418605,0.52564103,0.44130118,0.52598252,0.47554433,0.53608903,0.45491877,0.53976021,0.55684033,0.50941439,0.24351804,0.20617728,0.35993409,0.46315453,0.50772781,0.5895207,0.58226044,0.20596941,0.57546355,0.42257381,0.47942226,0.47037204,-1,1,-1,-1,0.23265591721424797,"[0.07, 0.13)","[0.05, 0.09)","[0.20, 0.30)","[0.05, 0.11)","[0.00, 0.07)","[0.57, 0.63)","[0.70, 0.80)","[0.50, 0.60)","[0.18, 0.30)"
5418,0.10944545,0.10136307,0.17141034,0.09730215,0.0688845,0.61180124,0.60465116,0.58974359,0.5076476,0.58233959,0.5315233,0.59916797,0.50715556,0.58940265,0.63163779,0.56584351,0.27069029,0.22002137,0.36736597,0.47655311,0.51837049,0.59387125,0.59347657,0.20824821,0.5635615,0.39391652,0.49435059,0.44118675,-1,1,-1,-1,0.20879245051914136,"[0.07, 0.13)","[0.09, 0.14)","[0.10, 0.20)","[0.05, 0.11)","[0.00, 0.07)","[0.57, 0.63)","[0.60, 0.70)","[0.50, 0.60)","[0.18, 0.30)"
5425,0.14295252,0.07085235,0.15579533,0.14098808,0.06880452,0.60559006,0.70930233,0.58974359,0.50156799,0.57691902,0.55096545,0.62593776,0.51353175,0.59214255,0.63473887,0.5494551,0.2943065,0.21949535,0.3691502,0.48980983,0.50377407,0.61348168,0.60074459,0.2109251,0.54259138,0.39501371,0.52290641,0.47125872,-1,1,-1,-1,0.22109700478370506,"[0.13, 0.20)","[0.05, 0.09)","[0.10, 0.20)","[0.11, 0.16)","[0.00, 0.07)","[0.57, 0.63)","[0.70, 0.80)","[0.50, 0.60)","[0.18, 0.30)"
5432,0.12950207,0.05965849,0.12960661,0.14911548,0.0361052,0.61490683,0.54651163,0.66666667,0.51452469,0.5969375,0.57302128,0.65186682,0.53565239,0.62086443,0.6460594,0.54066576,0.3149994,0.22957419,0.36767146,0.47930685,0.49147208,0.58917114,0.58237,0.21704863,0.53185874,0.40630715,0.51388403,0.4412803,-1,1,-1,-1,0.2008404471175129,"[0.07, 0.13)","[0.05, 0.09)","[0.10, 0.20)","[0.11, 0.16)","[0.00, 0.07)","[0.57, 0.63)","[0.50, 0.60)","[0.60, 0.70)","[0.18, 0.30)"
5439,0.14564549,0.05204511,0.14237809,0.17361332,0.01189554,0.63664596,0.6627907,0.85897436,0.52137041,0.61182806,0.58817205,0.67111088,0.54406347,0.64021051,0.6627337,0.52724164,0.33820004,0.23872841,0.35375779,0.47123555,0.4844507,0.56093037,0.56394248,0.20517081,0.53263854,0.38916269,0.49275089,0.39059121,-1,1,-1,1,0.22484352173314245,"[0.13, 0.20)","[0.05, 0.09)","[0.10, 0.20)","[0.16, 0.21)","[0.00, 0.07)","[0.63, 0.69)","[0.60, 0.70)","[0.80, 0.90)","[0.18, 0.30)"
5446,0.26942233,0.1591904,0.18955777,0.32597001,0.01122637,0.68012422,0.61627907,0.93589744,0.49685791,0.58276643,0.57132006,0.66048071,0.52042257,0.61980914,0.64785462,0.51157948,0.33058129,0.24102717,0.36806129,0.44930574,0.48545516,0.54024226,0.55126446,0.21549721,0.54506544,0.39666989,0.48935715,0.42524359,-1,-1,-1,1,0.37724610928431046,"[0.27, 0.33)","[0.14, 0.19)","[0.10, 0.20)","[0.32, 0.37)","[0.00, 0.07)","[0.63, 0.69)","[0.60, 0.70)","[0.90, 1.00)","[0.30, 0.42)"
5453,0.28149784,0.23920135,0.20072486,0.33911117,0.0122053,0.72670807,0.47674419,0.78205128,0.46469628,0.60514078,0.54675026,0.63887771,0.4944385,0.63286814,0.61761044,0.50863366,0.33237418,0.2555621,0.35148944,0.40886035,0.46122726,0.5006023,0.5066749,0.21950721,0.57976941,0.40715224,0.40637292,0.37024646,-1,-1,-1,1,0.39425350269703185,"[0.27, 0.33)","[0.24, 0.28)","[0.20, 0.30)","[0.32, 0.37)","[0.00, 0.07)","[0.69, 0.75)","[0.40, 0.50)","[0.70, 0.80)","[0.30, 0.42)"
5460,0.28109895,0.26447866,0.24726236,0.32713974,0.01548347,0.67391304,0.62790698,0.76923077,0.37261663,0.50356491,0.4572733,0.54446674,0.41542112,0.53756639,0.51480638,0.43203311,0.29868297,0.24505918,0.34898862,0.3681292,0.43729258,0.46004784,0.4732484,0.20917751,0.56625753,0.44543231,0.33397931,0.32511196,-1,-1,-1,1,0.4103642552699713,"[0.27, 0.33)","[0.24, 0.28)","[0.20, 0.30)","[0.32, 0.37)","[0.00, 0.07)","[0.63, 0.69)","[0.60, 0.70)","[0.70, 0.80)","[0.30, 0.42)"
5467,0.2626321,0.26271746,0.25829204,0.30397526,0.01334453,0.62111801,0.5,0.78205128,0.3220909,0.46732508,0.39852836,0.48254225,0.37132616,0.50004817,0.44402305,0.39220939,0.26533077,0.22577525,0.33351585,0.35605754,0.40803914,0.45771073,0.45650319,0.1989872,0.58487321,0.47328348,0.29208905,0.33913222,-1,-1,-1,1,0.39911629019666706,"[0.20, 0.27)","[0.24, 0.28)","[0.20, 0.30)","[0.26, 0.32)","[0.00, 0.07)","[0.57, 0.63)","[0.40, 0.50)","[0.70, 0.80)","[0.30, 0.42)"
5474,0.24484241,0.2811621,0.22339546,0.29181775,0.01030234,0.65838509,0.6744186,0.73076923,0.278855,0.44548387,0.36070118,0.44502295,0.33218098,0.47636898,0.40548546,0.37319435,0.22022276,0.2012543,0.31324491,0.33255684,0.39647331,0.41519057,0.42654112,0.17921604,0.55907956,0.46039291,0.24756755,0.24211327,-1,-1,-1,1,0.3676537351546285,"[0.20, 0.27)","[0.24, 0.28)","[0.20, 0.30)","[0.26, 0.32)","[0.00, 0.07)","[0.63, 0.69)","[0.60, 0.70)","[0.70, 0.80)","[0.30, 0.42)"
5481,0.22326393,0.17277286,0.24477487,0.2544585,0.00843862,0.67701863,0.51162791,0.65384615,0.27030436,0.41275748,0.32905038,0.4117821,0.30797425,0.45176911,0.38672194,0.359949,0.19693791,0.18056717,0.30417519,0.3359013,0.38134012,0.43185286,0.43242982,0.14944254,0.51002725,0.45324478,0.25605104,0.237636,-1,1,-1,-1,0.3531785320673827,"[0.20, 0.27)","[0.14, 0.19)","[0.20, 0.30)","[0.21, 0.26)","[0.00, 0.07)","[0.63, 0.69)","[0.50, 0.60)","[0.60, 0.70)","[0.30, 0.42)"
5488,0.12577373,0.0786285,0.17504833,0.14468535,0.01216081,0.61490683,0.56976744,0.64102564,0.33676345,0.42842015,0.35552862,0.436112,0.3562183,0.46588732,0.42136875,0.39314033,0.21669245,0.20827538,0.31047631,0.35247427,0.38662754,0.46697762,0.45776587,0.13768559,0.49290862,0.44351971,0.29190121,0.24015144,-1,1,-1,-1,0.2274283483655182,"[0.07, 0.13)","[0.05, 0.09)","[0.10, 0.20)","[0.11, 0.16)","[0.00, 0.07)","[0.57, 0.63)","[0.50, 0.60)","[0.60, 0.70)","[0.18, 0.30)"
5495,0.13382975,0.0546709,0.22462032,0.12469257,0.01686014,0.59937888,0.6627907,0.58974359,0.41448335,0.49950876,0.42496013,0.50119578,0.43196499,0.52210313,0.4678155,0.44391195,0.28055249,0.26064497,0.296172,0.37813627,0.39066355,0.48998814,0.47274653,0.13025529,0.4511196,0.42357476,0.33335658,0.21109113,-1,1,-1,-1,0.2574622098307379,"[0.13, 0.20)","[0.05, 0.09)","[0.20, 0.30)","[0.11, 0.16)","[0.00, 0.07)","[0.57, 0.63)","[0.60, 0.70)","[0.50, 0.60)","[0.18, 0.30)"
5502,0.09195154,0.06499074,0.1766441,0.0775823,0.01901347,0.59006211,0.52325581,0.55128205,0.4948285,0.52959484,0.47744663,0.55013574,0.49175822,0.55324136,0.51835951,0.49225722,0.32080299,0.28226618,0.31873272,0.42689046,0.42088566,0.54959372,0.52944217,0.12706497,0.40269027,0.40484882,0.41595653,0.23821984,-1,1,-1,-1,0.1938650648764261,"[0.07, 0.13)","[0.05, 0.09)","[0.10, 0.20)","[0.05, 0.11)","[0.00, 0.07)","[0.57, 0.63)","[0.50, 0.60)","[0.50, 0.60)","[0.18, 0.30)"
5509,0.07405828,0.05323556,0.15725011,0.05768518,0.02534879,0.58695652,0.65116279,0.5,0.60035574,0.59613759,0.55231189,0.62493368,0.5735393,0.61539325,0.5920463,0.55162013,0.34873371,0.30059326,0.34005939,0.47513856,0.46581365,0.6085558,0.58450864,0.13530623,0.39496959,0.38647875,0.50348881,0.30161189,-1,1,-1,-1,0.16940406795915083,"[0.07, 0.13)","[0.05, 0.09)","[0.10, 0.20)","[0.05, 0.11)","[0.00, 0.07)","[0.57, 0.63)","[0.60, 0.70)","[0.40, 0.50)","[0.05, 0.18)"
5516,0.0999992,0.07952477,0.12183538,0.10778634,0.0290831,0.64906832,0.68604651,0.43589744,0.61464066,0.60708903,0.56838183,0.63218927,0.58347363,0.62391438,0.59739348,0.54631143,0.38937232,0.33881432,0.3329029,0.47037023,0.47159118,0.59859073,0.57688477,0.13446743,0.34012881,0.40347788,0.53264869,0.28361988,-1,1,-1,-1,0.1652500578394755,"[0.07, 0.13)","[0.05, 0.09)","[0.10, 0.20)","[0.11, 0.16)","[0.00, 0.07)","[0.63, 0.69)","[0.60, 0.70)","[0.40, 0.50)","[0.05, 0.18)"
5523,0.10397167,0.08047537,0.10281259,0.12318583,0.03288014,0.67391304,0.6744186,0.6025641,0.62155436,0.60591351,0.55245961,0.612996,0.57861977,0.61792123,0.59091596,0.54792139,0.40418331,0.36840564,0.32247934,0.47876537,0.44869086,0.62732841,0.57092556,0.1702311,0.34418606,0.45865103,0.54660609,0.35365463,-1,1,-1,-1,0.1637873040919735,"[0.07, 0.13)","[0.05, 0.09)","[0.10, 0.20)","[0.11, 0.16)","[0.00, 0.07)","[0.63, 0.69)","[0.60, 0.70)","[0.60, 0.70)","[0.05, 0.18)"
5530,0.08176644,0.08049628,0.12225834,0.091097,0.03411823,0.70807453,0.61627907,0.55128205,0.61501379,0.60803954,0.55351852,0.603229,0.57216511,0.6056541,0.5740426,0.54540195,0.44829302,0.42102764,0.30752529,0.4511389,0.43249064,0.60373298,0.52868468,0.22376702,0.37020074,0.49097358,0.55715355,0.43091325,-1,1,-1,-1,0.156236419335853,"[0.07, 0.13)","[0.05, 0.09)","[0.10, 0.20)","[0.05, 0.11)","[0.00, 0.07)","[0.69, 0.75)","[0.60, 0.70)","[0.50, 0.60)","[0.05, 0.18)"
5537,0.09856503,0.09224374,0.10958352,0.13336071,0.03409494,0.75465839,0.5,0.43589744,0.56170937,0.58200149,0.54348877,0.58353972,0.53498714,0.59381486,0.53817053,0.52378868,0.45190824,0.42415636,0.30009878,0.40536873,0.45367242,0.54128675,0.48594255,0.23263237,0.39513685,0.47063604,0.54564641,0.40623922,-1,1,-1,-1,0.17594343341227062,"[0.07, 0.13)","[0.05, 0.09)","[0.10, 0.20)","[0.11, 0.16)","[0.00, 0.07)","[0.75, 0.82)","[0.40, 0.50)","[0.40, 0.50)","[0.18, 0.30)"
5544,0.15900589,0.10388267,0.09574482,0.21527066,0.02796906,0.74534161,0.52325581,0.33333333,0.51407179,0.54365939,0.51035098,0.54096708,0.47967414,0.56883906,0.51362623,0.48939464,0.45304051,0.42409369,0.30434033,0.36715373,0.4724191,0.48975513,0.45501544,0.24825269,0.39832773,0.45532792,0.55656442,0.38268763,-1,1,-1,-1,0.23725681429824433,"[0.13, 0.20)","[0.09, 0.14)","[0.00, 0.10)","[0.21, 0.26)","[0.00, 0.07)","[0.69, 0.75)","[0.50, 0.60)","[0.30, 0.40)","[0.18, 0.30)"
5551,0.17858628,0.11231599,0.14862464,0.22799197,0.02411452,0.74223602,0.38372093,0.30769231,0.46915172,0.52804067,0.51043523,0.54163551,0.4567994,0.54548727,0.49906894,0.47250271,0.44199363,0.40643675,0.28743919,0.31133399,0.46783561,0.40425524,0.39711995,0.24125373,0.39721124,0.44909004,0.55332745,0.35795231,-1,1,-1,-1,0.2732235935537795,"[0.13, 0.20)","[0.09, 0.14)","[0.10, 0.20)","[0.21, 0.26)","[0.00, 0.07)","[0.69, 0.75)","[0.30, 0.40)","[0.30, 0.40)","[0.18, 0.30)"
5558,0.25229339,0.17452852,0.22373246,0.30796124,0.02206691,0.77639752,0.1744186,0.11538462,0.40256595,0.47257412,0.47282741,0.50043007,0.40736787,0.4957613,0.44938932,0.43847815,0.43161967,0.39702589,0.27943471,0.28129197,0.45589247,0.37143774,0.36941006,0.2342558,0.40054208,0.47065938,0.52695494,0.352585,-1,1,-1,-1,0.3812916043095328,"[0.20, 0.27)","[0.14, 0.19)","[0.20, 0.30)","[0.26, 0.32)","[0.00, 0.07)","[0.75, 0.82)","[0.10, 0.20)","[0.10, 0.20)","[0.30, 0.42)"
5565,0.24298428,0.29195296,0.20896931,0.29889416,0.01790229,0.7484472,0.13953488,0.08974359,0.38315741,0.42784831,0.45689149,0.48542582,0.39331373,0.46523005,0.43427387,0.42484404,0.41684379,0.3871356,0.30803334,0.28162565,0.50120589,0.3697954,0.39107052,0.23652075,0.42478739,0.46370313,0.53927778,0.3649301,-1,1,-1,-1,0.36513885494593123,"[0.20, 0.27)","[0.28, 0.33)","[0.20, 0.30)","[0.26, 0.32)","[0.00, 0.07)","[0.69, 0.75)","[0.10, 0.20)","[0.00, 0.10)","[0.30, 0.42)"
5572,0.24958491,0.26613416,0.18216519,0.31282004,0.01653401,0.71428571,0.13953488,0.08974359,0.38587332,0.43546501,0.46692719,0.48084616,0.3982317,0.47260197,0.42083327,0.42678729,0.45013831,0.41404065,0.34158884,0.28110827,0.56395933,0.3503543,0.41931267,0.21664407,0.46023901,0.42710696,0.54377297,0.33006291,-1,1,-1,-1,0.3623726084571209,"[0.20, 0.27)","[0.24, 0.28)","[0.10, 0.20)","[0.26, 0.32)","[0.00, 0.07)","[0.69, 0.75)","[0.10, 0.20)","[0.00, 0.10)","[0.30, 0.42)"
5579,0.21362931,0.2531735,0.15279296,0.26478943,0.01568686,0.68944099,0.11627907,0.07692308,0.41796628,0.45042123,0.50148836,0.51495596,0.43074282,0.49584861,0.45371607,0.46495508,0.45797293,0.42458765,0.39475768,0.31198628,0.63173136,0.39193341,0.48935784,0.19661182,0.45729533,0.41745159,0.59256994,0.32540861,-1,1,-1,-1,0.30611306480113865,"[0.20, 0.27)","[0.24, 0.28)","[0.10, 0.20)","[0.26, 0.32)","[0.00, 0.07)","[0.63, 0.69)","[0.10, 0.20)","[0.00, 0.10)","[0.30, 0.42)"
5586,0.16415117,0.22010501,0.13980494,0.20391707,0.03466281,0.6552795,0.12790698,0.08974359,0.449614,0.47676669,0.54734449,0.56052824,0.45435431,0.51253811,0.49555871,0.49280735,0.48330397,0.4407522,0.41622074,0.34272377,0.63718136,0.43464905,0.52714873,0.20378245,0.45516818,0.44152739,0.63327912,0.38029831,-1,1,-1,1,0.2496579721997369,"[0.13, 0.20)","[0.19, 0.24)","[0.10, 0.20)","[0.16, 0.21)","[0.00, 0.07)","[0.63, 0.69)","[0.10, 0.20)","[0.00, 0.10)","[0.18, 0.30)"
5593,0.13752007,0.14255259,0.08959584,0.18140618,0.04150823,0.65217391,0.1744186,0.1025641,0.47621182,0.50393908,0.56521162,0.57670241,0.47921424,0.53705711,0.50299461,0.53259975,0.49814126,0.45336009,0.42774409,0.36455335,0.64099782,0.47057868,0.55571707,0.19539224,0.47008177,0.46285354,0.63872681,0.4117167,-1,-1,-1,1,0.20653946316680233,"[0.13, 0.20)","[0.14, 0.19)","[0.00, 0.10)","[0.16, 0.21)","[0.00, 0.07)","[0.63, 0.69)","[0.10, 0.20)","[0.10, 0.20)","[0.18, 0.30)"
5600,0.03589025,0.02825,0.01638212,0.0678675,0.04207177,0.64596273,0.18604651,0.14102564,0.47037755,0.4857601,0.54403515,0.54676563,0.45852187,0.52995386,0.48507492,0.54221568,0.5088072,0.4729997,0.43603117,0.37805304,0.64043872,0.49679802,0.57260868,0.20335894,0.48980831,0.4805962,0.62712736,0.42635489,-1,-1,-1,1,0.08151322127653464,"[0.00, 0.07)","[0.00, 0.05)","[0.00, 0.10)","[0.05, 0.11)","[0.00, 0.07)","[0.63, 0.69)","[0.10, 0.20)","[0.10, 0.20)","[0.05, 0.18)"
5607,0.05718722,0.03037201,0.08947181,0.0538554,0.04427343,0.64906832,0.19767442,0.12820513,0.45707737,0.48789282,0.52161106,0.52329772,0.43646513,0.52998997,0.48051309,0.54763528,0.49918456,0.47194816,0.42169749,0.36457304,0.61111994,0.48246445,0.54815916,0.21438941,0.49796452,0.4693924,0.62333648,0.42772364,-1,-1,-1,1,0.11342726963918774,"[0.00, 0.07)","[0.00, 0.05)","[0.00, 0.10)","[0.05, 0.11)","[0.00, 0.07)","[0.63, 0.69)","[0.10, 0.20)","[0.10, 0.20)","[0.05, 0.18)"
5614,0.05738761,0.0322187,0.08886116,0.05419752,0.04204567,0.67080745,0.23255814,0.15384615,0.47617538,0.52515224,0.56639619,0.57026481,0.45555788,0.56156124,0.5237203,0.59808074,0.51011615,0.46792772,0.40915579,0.35697116,0.58792848,0.47960302,0.53337919,0.21702671,0.5566684,0.42400408,0.61563253,0.41814123,-1,-1,-1,1,0.1122564710671278,"[0.00, 0.07)","[0.00, 0.05)","[0.00, 0.10)","[0.05, 0.11)","[0.00, 0.07)","[0.63, 0.69)","[0.20, 0.30)","[0.10, 0.20)","[0.05, 0.18)"
5621,0.08328679,0.04967215,0.14906931,0.05192619,0.0376725,0.6863354,0.22093023,0.15384615,0.46578059,0.53895838,0.57703555,0.58891342,0.4481794,0.57313805,0.54232574,0.61686645,0.49029525,0.45109767,0.39597054,0.34358697,0.55442679,0.47665173,0.51167557,0.22492009,0.56971025,0.42344437,0.60159767,0.45939755,-1,-1,-1,1,0.16228741678898645,"[0.07, 0.13)","[0.05, 0.09)","[0.10, 0.20)","[0.00, 0.05)","[0.00, 0.07)","[0.63, 0.69)","[0.20, 0.30)","[0.10, 0.20)","[0.05, 0.18)"
5628,0.10144612,0.04166259,0.24389474,0.0306581,0.01927977,0.69565217,0.1627907,0.15384615,0.41401745,0.52517429,0.54744916,0.56073485,0.39844434,0.55447863,0.51508716,0.58544368,0.4690154,0.42571815,0.36952493,0.32504904,0.53089846,0.44351309,0.4774369,0.22561593,0.5888575,0.40897616,0.55510116,0.43564294,-1,-1,-1,1,0.24656900216071465,"[0.07, 0.13)","[0.00, 0.05)","[0.20, 0.30)","[0.00, 0.05)","[0.00, 0.07)","[0.69, 0.75)","[0.10, 0.20)","[0.10, 0.20)","[0.18, 0.30)"
