Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
0.12949158,0.07620005,0.07436914,0.19025415,0.08986380,0.50000000,0.00000000,0.00000000,0.68702410,0.63611295,0.58357614,0.60134515,0.67371394,0.59093572,0.64266519,0.54620607,0.48158928,0.40133190,0.87108944,0.78534615,0.86523853,0.82508906,0.89062411,0.37751512,0.49996014,0.69526161,0.45054354,0.75412772,-1,1,-1,-1
0.15555769,0.06451843,0.10865429,0.20435738,0.09643095,0.50000000,0.00000000,0.00000000,0.70995971,0.66955141,0.62588191,0.64416901,0.69907861,0.62072929,0.67697611,0.57259770,0.49010823,0.40804858,0.88729391,0.77477215,0.87545633,0.82948545,0.89530626,0.38007540,0.51884332,0.69693082,0.46711751,0.77502874,-1,1,-1,-1
0.15518889,0.06070356,0.10827920,0.19250625,0.10168800,0.50000000,0.00000000,0.00000000,0.73709748,0.69542594,0.66481090,0.68315571,0.72853525,0.64499117,0.70680830,0.59487431,0.48739912,0.40930939,0.90662369,0.76275547,0.88624274,0.82976715,0.89993237,0.38244401,0.53094179,0.70449211,0.48267919,0.79083992,-1,1,-1,-1
0.16769771,0.05316977,0.10112560,0.23134514,0.10356979,0.50000000,0.00000000,0.00000000,0.75786223,0.68607106,0.67288256,0.68944182,0.74534853,0.64071676,0.71858765,0.60252352,0.47100396,0.39647390,0.89908033,0.74320141,0.86848948,0.80745381,0.87899163,0.39562404,0.55086224,0.68646444,0.49229849,0.76609775,-1,1,-1,-1
0.19528274,0.02008245,0.11967902,0.27850794,0.10086068,0.50000000,0.00000000,0.00000000,0.76411570,0.71675125,0.70733345,0.72421074,0.75955674,0.65934250,0.74407625,0.61255476,0.46331635,0.39408727,0.90147334,0.73828696,0.86789988,0.80189697,0.87586283,0.40092313,0.55969230,0.68276278,0.50380108,0.76822042,-1,1,-1,-1
0.16355235,0.04164468,0.12656944,0.20600963,0.07013292,0.50000000,0.00000000,0.00000000,0.76866265,0.73279847,0.75052799,0.76444413,0.77362000,0.67466381,0.76877119,0.62335823,0.45668397,0.39608584,0.91542837,0.74018736,0.87110216,0.80498642,0.88465904,0.39036892,0.55160976,0.68301890,0.53679893,0.77708080,-1,1,-1,-1
0.18111744,0.08713401,0.20043825,0.13531087,0.05540014,0.50000000,0.00000000,0.00000000,0.76989493,0.73341808,0.76406126,0.77573152,0.77532719,0.67208112,0.78545503,0.62238818,0.45916659,0.41186671,0.90030044,0.74256647,0.85725933,0.79332542,0.87412446,0.39397381,0.54844581,0.67383959,0.53521253,0.76417032,-1,1,-1,-1
0.17023239,0.11523087,0.19620313,0.09909290,0.04893576,0.50000000,0.00000000,0.00000000,0.77507243,0.75224065,0.79468533,0.80605610,0.79020205,0.68698345,0.80991634,0.63681628,0.45342943,0.41955367,0.88447685,0.74002223,0.83976943,0.77171332,0.86096673,0.38717865,0.54875711,0.66729708,0.52992661,0.75360061,-1,1,-1,-1
0.19768483,0.14709621,0.19940554,0.18152460,0.03159577,0.50000000,0.00000000,0.00000000,0.81133794,0.77046589,0.82031238,0.83273058,0.82503324,0.70751712,0.83958302,0.66829055,0.44462227,0.41513042,0.88302267,0.75124052,0.83793293,0.77441135,0.86529354,0.38155732,0.54435610,0.65693613,0.52114048,0.73872588,-1,1,-1,-1
0.20938070,0.15577058,0.23101664,0.16914193,0.01824832,0.50000000,0.00000000,0.00000000,0.81289030,0.76468573,0.83529662,0.84888687,0.82879385,0.70318260,0.85377547,0.67738878,0.43507598,0.39790828,0.87382512,0.76533572,0.82587883,0.78665515,0.87000477,0.36115669,0.52619744,0.65121349,0.53016036,0.72830721,-1,1,-1,-1
0.19291822,0.15406448,0.21523146,0.15176538,0.01769536,0.50000000,0.00000000,0.00000000,0.79550526,0.78322374,0.84779349,0.86689349,0.82510529,0.71367165,0.84861759,0.68624036,0.42876576,0.39820488,0.86839071,0.76930616,0.83285428,0.78508132,0.87734097,0.33188188,0.53055100,0.68358089,0.52335476,0.76467083,-1,1,-1,-1
0.25134098,0.16107861,0.22495969,0.27406432,0.01413030,0.50000000,0.00000000,0.00000000,0.77795452,0.76598921,0.83022974,0.85364289,0.81370175,0.69710797,0.82372872,0.68115373,0.42155604,0.39554371,0.85796061,0.75965229,0.82457420,0.76755548,0.87009132,0.30698139,0.54219525,0.69601393,0.51024438,0.78584077,-1,1,-1,-1
