time,Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M,Distancia,Intervalo_Veloc,Intervalo_Acele,Intervalo_Des_x,Intervalo_Des_y,Intervalo_Des_z,Intervalo_Presn,Intervalo_VelPr,Intervalo_AcePr,Intervalo_Distancia
4459,0.01646436,0.00695531,0.01390374,0.04276047,0.02114549,0.45320197,0.03225806,0.04545455,0.32424672,0.27144956,0.22806555,0.19310654,0.28363862,0.38974446,0.23577161,0.36548788,0.63149438,0.6242853,0.33097852,0.33946605,0.22476311,0.49471795,0.43430206,0.41928142,0.48483126,0.48400742,0.40668218,0.39131992,-1,1,-1,-1,0.04968806222774843,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.45, 0.53)","[0.00, 0.10)","[0.00, 0.10)","[0.02, 0.15)"
4466,0.01200363,0.00510516,0.00723327,0.0312678,0.02616679,0.44334975,0.03225806,0.04545455,0.30292702,0.24034569,0.19430992,0.15248998,0.25058902,0.33712319,0.19211396,0.29616185,0.61902793,0.60714778,0.31351817,0.32885443,0.20984685,0.48175135,0.4241927,0.40163185,0.44747304,0.49054783,0.39585001,0.38342369,-1,1,-1,-1,0.04140889289315762,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.00, 0.10)","[0.02, 0.15)"
4473,0.01488761,0.0066167,0.00743869,0.03797536,0.03218576,0.44334975,0.06451613,0.04545455,0.31376413,0.23317769,0.20728853,0.1590388,0.26394819,0.33709288,0.19625064,0.29194365,0.62685146,0.60958859,0.30786281,0.33027217,0.21976866,0.47919514,0.42603379,0.39413507,0.43509128,0.48967236,0.41020838,0.38902875,-1,1,-1,-1,0.05033274503564553,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.00, 0.10)","[0.02, 0.15)"
4480,0.01635768,0.00657506,0.0091781,0.04238036,0.02930699,0.43842365,0.09677419,0.04545455,0.31520212,0.23367686,0.20735472,0.15942232,0.27052449,0.32952688,0.19902445,0.27839913,0.63249011,0.61583939,0.29951261,0.33360919,0.22553415,0.48118669,0.42825617,0.38564244,0.44519545,0.48742464,0.40807839,0.3842692,-1,1,-1,-1,0.05233767377520422,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.00, 0.10)","[0.02, 0.15)"
4487,0.01294456,0.00791085,0.01026943,0.02809851,0.0319749,0.43349754,0.09677419,0.09090909,0.28181178,0.21227103,0.18668944,0.14228792,0.25293665,0.3059,0.1818939,0.25087685,0.62186729,0.61052268,0.2930869,0.31874828,0.22016977,0.46465528,0.41276211,0.39590397,0.43632082,0.49688852,0.38872185,0.38681543,-1,1,-1,-1,0.04378791713195548,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.00, 0.10)","[0.02, 0.15)"
4494,0.00509849,0.00677166,0.00706863,0.0101548,0.027598,0.42857143,0.09677419,0.09090909,0.28862202,0.21829535,0.190483,0.14807109,0.26100697,0.30628079,0.19620035,0.27453371,0.62979338,0.62429799,0.29002281,0.3170418,0.23063059,0.46396144,0.41275429,0.39430807,0.43201868,0.51080258,0.39632551,0.41965843,-1,1,-1,-1,0.030244587897951265,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.00, 0.10)","[0.02, 0.15)"
4501,0.00378054,0.00620252,0.00364175,0.01146608,0.02850536,0.42857143,0.12903226,0.09090909,0.29790714,0.22009725,0.19776918,0.15764563,0.27438967,0.30880834,0.20776854,0.28933868,0.63151679,0.62766017,0.29389928,0.31650495,0.24640562,0.46365109,0.41491305,0.39698935,0.44442442,0.52558799,0.38419335,0.42190281,-1,1,-1,-1,0.030940085364434596,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.10, 0.20)","[0.00, 0.10)","[0.02, 0.15)"
4508,0.00362081,0.00712928,0.00462341,0.01816124,0.01766508,0.42364532,0.12903226,0.09090909,0.3120411,0.22273181,0.20555971,0.17181032,0.29713309,0.31895129,0.22868193,0.31724243,0.63396657,0.62889111,0.30005832,0.31796163,0.25624918,0.46672998,0.41777003,0.40357394,0.44229513,0.53843124,0.39962167,0.43676196,-1,1,-1,-1,0.025753865918966414,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.10, 0.20)","[0.00, 0.10)","[0.02, 0.15)"
4515,0.0,0.0062893,0.00295228,0.00986412,0.01626018,0.42857143,0.12903226,0.09090909,0.3295753,0.23823282,0.21857713,0.19222742,0.32092563,0.3431505,0.25806655,0.35317701,0.64068199,0.6289884,0.31047393,0.32760225,0.2727648,0.47760273,0.42737985,0.41351735,0.43106321,0.54649328,0.42439672,0.45631508,-1,1,-1,-1,0.019246045677104685,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.10, 0.20)","[0.00, 0.10)","[0.02, 0.15)"
4522,0.00220531,0.00707999,0.0042743,0.01437305,0.01748896,0.42364532,0.12903226,0.04545455,0.33995791,0.25274372,0.22408213,0.20109263,0.32990269,0.35863925,0.27625767,0.37506282,0.64888182,0.63411701,0.31628482,0.33292774,0.27871263,0.48753345,0.43289644,0.41973671,0.42767133,0.54962398,0.44388183,0.47295332,-1,1,-1,-1,0.023037316004129043,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.10, 0.20)","[0.00, 0.10)","[0.02, 0.15)"
4529,0.01274603,0.0088443,0.01161225,0.03818628,0.01482467,0.42857143,0.16129032,0.04545455,0.33515299,0.25074726,0.23399413,0.21253555,0.33837138,0.36558303,0.28579249,0.39334648,0.66280997,0.64360562,0.3226307,0.33520515,0.26779247,0.4869301,0.427416,0.44088507,0.39821694,0.55330822,0.46536588,0.48780139,-1,1,-1,-1,0.042577073301364905,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.10, 0.20)","[0.00, 0.10)","[0.02, 0.15)"
4536,0.02222829,0.01087902,0.01955333,0.05432388,0.01478363,0.42857143,0.19354839,0.0,0.35528776,0.25815375,0.24953385,0.23048682,0.36012272,0.3894691,0.31051928,0.44418617,0.67311241,0.64037644,0.33923419,0.3521928,0.28764377,0.5029902,0.44130406,0.45769643,0.39675199,0.5354253,0.49770063,0.49081269,-1,1,-1,-1,0.05959842588793936,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.10, 0.20)","[0.00, 0.10)","[0.02, 0.15)"
4543,0.0215771,0.01458692,0.02019821,0.05274947,0.01310421,0.42857143,0.16129032,0.04545455,0.3490044,0.23963672,0.24113293,0.22162834,0.353736,0.37630064,0.30199279,0.44974756,0.67676523,0.63487661,0.34535844,0.36220803,0.29501691,0.512751,0.44740577,0.46853171,0.37491702,0.52442309,0.51599686,0.48001738,-1,1,-1,-1,0.05798443405095112,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.10, 0.20)","[0.00, 0.10)","[0.02, 0.15)"
4550,0.02237272,0.01789132,0.02166421,0.05313392,0.01545714,0.41871921,0.16129032,0.09090909,0.33872388,0.24778763,0.23990326,0.22122614,0.34060095,0.38725046,0.30106623,0.47402631,0.68069038,0.6319588,0.35639731,0.37621863,0.29661767,0.53258489,0.45750452,0.48317107,0.37117694,0.50507678,0.52442432,0.46921415,-1,1,-1,-1,0.05942621161129237,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.10, 0.20)","[0.00, 0.10)","[0.02, 0.15)"
4557,0.02431091,0.01501072,0.02052155,0.05995589,0.01484611,0.41871921,0.16129032,0.09090909,0.32735465,0.23893117,0.22163413,0.20545934,0.32260394,0.37942183,0.28634547,0.47903557,0.67705532,0.62053033,0.36037615,0.38091868,0.29364076,0.54057518,0.45918396,0.49260917,0.37577414,0.48716587,0.51620804,0.45177921,-1,1,-1,-1,0.06508647895090576,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.10, 0.20)","[0.00, 0.10)","[0.02, 0.15)"
4564,0.0301133,0.0167235,0.01928512,0.07523031,0.02297467,0.408867,0.16129032,0.09090909,0.31811038,0.23494439,0.21333359,0.19953308,0.29311687,0.37455951,0.28060989,0.48065174,0.6746947,0.61081599,0.35205389,0.39495918,0.2835487,0.5503463,0.46321751,0.49310437,0.4141078,0.47231776,0.4813008,0.42641538,-1,1,-1,-1,0.08098981946960618,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.09)","[0.00, 0.10)","[0.37, 0.45)","[0.10, 0.20)","[0.00, 0.10)","[0.02, 0.15)"
4571,0.04822165,0.02742278,0.03032447,0.1125286,0.02227777,0.408867,0.16129032,0.09090909,0.31445732,0.21843751,0.21065295,0.19945324,0.28050903,0.36103061,0.27939478,0.47647092,0.67322344,0.60053871,0.35183307,0.41051291,0.28754572,0.56218242,0.47154862,0.49827237,0.44597451,0.44884601,0.47298731,0.40211061,-1,1,-1,-1,0.11865310082300336,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.37, 0.45)","[0.10, 0.20)","[0.00, 0.10)","[0.02, 0.15)"
4578,0.04787524,0.03892076,0.02864198,0.11485227,0.02091834,0.39901478,0.16129032,0.04545455,0.31176689,0.2158109,0.18952961,0.17969761,0.25544614,0.35478727,0.25305889,0.45967169,0.65840512,0.57553345,0.33734194,0.40365119,0.2829404,0.55996844,0.47111864,0.46890098,0.45164366,0.44478818,0.45274284,0.38291685,-1,1,-1,-1,0.12020392627043802,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.37, 0.45)","[0.10, 0.20)","[0.00, 0.10)","[0.02, 0.15)"
4585,0.0548092,0.03569583,0.02813476,0.13107768,0.02732672,0.39408867,0.16129032,0.04545455,0.33280161,0.22657408,0.18958349,0.18119938,0.26170838,0.37326453,0.25805822,0.47883099,0.6656405,0.58585017,0.34215842,0.40734356,0.27637309,0.5686007,0.47685602,0.46528275,0.4578946,0.43318896,0.43800206,0.37940202,-1,1,-1,-1,0.13681985433554006,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.37, 0.45)","[0.10, 0.20)","[0.00, 0.10)","[0.02, 0.15)"
4592,0.07162676,0.04746521,0.02720673,0.17283108,0.03378278,0.38916256,0.12903226,0.04545455,0.34037721,0.22532359,0.19264128,0.18942264,0.26458866,0.37169887,0.26132735,0.46716917,0.65724285,0.57519743,0.33396172,0.40302716,0.2594051,0.56617857,0.47261626,0.45490863,0.49094926,0.42818735,0.41733115,0.3637127,-1,1,-1,-1,0.17819109011336032,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.37, 0.45)","[0.10, 0.20)","[0.00, 0.10)","[0.15, 0.28)"
4599,0.0906279,0.04324952,0.03511342,0.21657251,0.03261817,0.38916256,0.09677419,0.04545455,0.36895152,0.23809631,0.20097738,0.19752853,0.28325315,0.38577882,0.27494343,0.48984388,0.67851655,0.58998166,0.33628795,0.40580463,0.28175519,0.56976287,0.48094146,0.44278329,0.51262398,0.40410723,0.43200142,0.36874202,-1,1,-1,-1,0.22181196849120968,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.26)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.00, 0.10)","[0.15, 0.28)"
4606,0.0859183,0.04182742,0.03311249,0.20937334,0.01921368,0.38423645,0.06451613,0.04545455,0.39402617,0.26454141,0.23217044,0.23272877,0.30013299,0.42424461,0.30809644,0.51772882,0.69419328,0.6076219,0.3315724,0.42127902,0.27457233,0.58886461,0.49144816,0.43592091,0.57318057,0.37047374,0.44490126,0.36567343,-1,1,-1,-1,0.21284453950218712,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.26)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.00, 0.10)","[0.15, 0.28)"
4613,0.06945559,0.02852969,0.0184351,0.17926681,0.02984072,0.38423645,0.03225806,0.04545455,0.41093833,0.274783,0.23595588,0.23465495,0.32474726,0.43997213,0.30579719,0.52373913,0.70939169,0.6216873,0.34380029,0.4253553,0.2828988,0.59870177,0.49822876,0.44107047,0.5499934,0.32968446,0.48298747,0.35087919,-1,1,-1,-1,0.18266611795761276,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.26)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.00, 0.10)","[0.15, 0.28)"
4620,0.07132278,0.03124997,0.01768026,0.18399778,0.03915112,0.37931034,0.0,0.0,0.43126604,0.28832775,0.22730174,0.2279871,0.33938056,0.45266367,0.29713916,0.52953963,0.71259754,0.63143978,0.35388833,0.43424439,0.29122082,0.60574292,0.50667356,0.44063692,0.56358791,0.28646629,0.51050607,0.33544219,-1,1,-1,-1,0.18894598391035042,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.26)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.00, 0.10)","[0.15, 0.28)"
4627,0.06905218,0.02346059,0.02317754,0.16606261,0.04061295,0.38423645,0.03225806,0.04545455,0.41103308,0.26224061,0.2203807,0.23271895,0.31388042,0.42192905,0.29438972,0.50215897,0.68523951,0.61338414,0.35146228,0.43455414,0.29618485,0.58433233,0.49089177,0.46272959,0.61261398,0.24388031,0.49424979,0.30501054,-1,1,-1,-1,0.17252072486564102,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.00, 0.10)","[0.15, 0.28)"
4634,0.05806931,0.02657435,0.02165975,0.14060455,0.03145017,0.38423645,0.06451613,0.04545455,0.40235613,0.23817237,0.2055689,0.23128309,0.3065135,0.37952721,0.27997116,0.44731345,0.65279331,0.58512608,0.32396857,0.40660959,0.31604297,0.51011789,0.44569649,0.46774279,0.62689698,0.20928909,0.48918695,0.26183984,-1,1,-1,-1,0.14569796650534936,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.00, 0.10)","[0.02, 0.15)"
4641,0.05412429,0.02130859,0.01623893,0.13378403,0.03137306,0.38423645,0.06451613,0.09090909,0.41749548,0.23266807,0.19996193,0.23554119,0.3180341,0.36653569,0.27680672,0.42659399,0.64736737,0.58161536,0.2974081,0.36515954,0.34305851,0.43811732,0.38850211,0.48936274,0.61465267,0.16885756,0.49106643,0.23308607,-1,1,-1,-1,0.13836957188757,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.00, 0.10)","[0.02, 0.15)"
4648,0.0484625,0.0305869,0.01771756,0.11306178,0.03286246,0.38916256,0.09677419,0.13636364,0.41484043,0.19043949,0.17960854,0.22401814,0.31130413,0.31421566,0.25338474,0.35826424,0.62210243,0.56416777,0.25435716,0.32196271,0.31388339,0.37973799,0.33279412,0.49943813,0.62054227,0.15899663,0.47662449,0.19786212,-1,1,-1,-1,0.1190664491213776,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.10, 0.20)","[0.02, 0.15)"
4655,0.04142057,0.03075399,0.01637013,0.09756903,0.0226943,0.38916256,0.12903226,0.13636364,0.41861453,0.19282097,0.16644228,0.21598467,0.32285782,0.30389129,0.23774933,0.34731373,0.62001005,0.57102943,0.21615541,0.26812654,0.30954865,0.31261565,0.27958516,0.4918623,0.57697594,0.14996989,0.48530669,0.14911415,-1,1,-1,-1,0.10150235476996482,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.37, 0.45)","[0.10, 0.20)","[0.10, 0.20)","[0.02, 0.15)"
4662,0.03754294,0.02767353,0.01291309,0.09065828,0.02098282,0.38916256,0.12903226,0.13636364,0.39467464,0.18520899,0.15864188,0.21435388,0.30505818,0.29566876,0.22239804,0.33743706,0.61081583,0.57639826,0.17675157,0.21752346,0.28738193,0.27901973,0.23230187,0.49013111,0.61184868,0.16395257,0.45866694,0.16226401,-1,1,-1,-1,0.09394652926563546,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.37, 0.45)","[0.10, 0.20)","[0.10, 0.20)","[0.02, 0.15)"
4669,0.03518571,0.02559734,0.01080458,0.09291476,0.01561541,0.38916256,0.09677419,0.13636364,0.36629317,0.14712728,0.13596534,0.18487323,0.26961636,0.2326641,0.19556235,0.28659007,0.59833214,0.558261,0.12032331,0.14188866,0.24822639,0.21348312,0.15991528,0.48399158,0.619687,0.16509147,0.41957303,0.15671858,-1,1,-1,-1,0.09483529197667977,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.10, 0.20)","[0.02, 0.15)"
4676,0.03747642,0.02681257,0.01036869,0.09577967,0.02749012,0.38916256,0.09677419,0.13636364,0.37706583,0.15558862,0.12006552,0.15906851,0.26606794,0.23154024,0.18511286,0.27458121,0.61756649,0.57177331,0.1324213,0.12487111,0.24347933,0.20896758,0.16070252,0.46414924,0.61858148,0.17966146,0.39795602,0.14756762,-1,1,-1,-1,0.10018463762094167,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.10, 0.20)","[0.02, 0.15)"
4683,0.03697062,0.01796148,0.00973443,0.09154418,0.04199289,0.39408867,0.09677419,0.13636364,0.35164316,0.16160301,0.12597706,0.1596609,0.25291478,0.24665464,0.18926294,0.2727371,0.62209196,0.56450437,0.20412109,0.21230103,0.26107699,0.2987351,0.21167738,0.53032777,0.64529073,0.16025608,0.39823418,0.13927017,-1,1,-1,-1,0.10118546748347512,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.10, 0.20)","[0.02, 0.15)"
4690,0.05174515,0.01619753,0.02641355,0.09533076,0.04307838,0.39901478,0.06451613,0.13636364,0.32550368,0.17372916,0.12378199,0.14582311,0.2145676,0.25628127,0.18205488,0.28002278,0.6275026,0.57883385,0.26186345,0.2339199,0.25792125,0.36249126,0.27269843,0.46784735,0.69985245,0.18757997,0.39003763,0.17599765,-1,1,-1,-1,0.10789520957486713,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.10, 0.20)","[0.02, 0.15)"
4697,0.06173816,0.01522191,0.03960525,0.09878363,0.04509419,0.39408867,0.06451613,0.13636364,0.28808497,0.18924298,0.13502349,0.15176506,0.18143766,0.2771478,0.18118705,0.27592813,0.62948019,0.57961388,0.34347753,0.27107565,0.33550062,0.39481531,0.33806144,0.45591169,0.70802102,0.21715388,0.37639875,0.19537497,-1,1,-1,-1,0.11558662273505313,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.10, 0.20)","[0.02, 0.15)"
4704,0.08215132,0.01953373,0.05375818,0.13943152,0.04809468,0.39408867,0.06451613,0.18181818,0.24668111,0.16850505,0.12501744,0.13769906,0.13514564,0.26095211,0.1725482,0.23960137,0.60426861,0.55030094,0.34896378,0.29420428,0.30760173,0.43729959,0.35591529,0.46642105,0.72191488,0.2649914,0.32703208,0.25933007,-1,1,-1,-1,0.1569846773756127,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.10, 0.20)","[0.15, 0.28)"
4711,0.08354975,0.02887046,0.053485,0.13714426,0.05542891,0.39408867,0.06451613,0.13636364,0.23607099,0.16237344,0.14095507,0.15121049,0.1403485,0.24074982,0.18893912,0.21215949,0.5960746,0.52700542,0.38513195,0.30795832,0.35486906,0.44232732,0.38172711,0.47153487,0.73347927,0.29144788,0.34661306,0.29632228,-1,1,-1,-1,0.15729449240115084,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.10, 0.20)","[0.15, 0.28)"
4718,0.07480961,0.02425319,0.05949142,0.11093952,0.04222625,0.39408867,0.03225806,0.09090909,0.2185895,0.18280231,0.17515286,0.19773524,0.15974644,0.26286042,0.21355808,0.20998805,0.5955678,0.52589271,0.4422472,0.3402245,0.40400398,0.47560486,0.43048287,0.47491565,0.69776874,0.35960793,0.35039491,0.33419202,-1,1,-1,-1,0.13277749184447377,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.00, 0.10)","[0.02, 0.15)"
4725,0.07144623,0.031812,0.05652941,0.10232304,0.04309647,0.39408867,0.06451613,0.13636364,0.21815775,0.19104604,0.21914787,0.26050875,0.20583889,0.26148066,0.25488624,0.23409071,0.57721177,0.5205788,0.45557294,0.34869852,0.44897754,0.49816243,0.44583724,0.49538999,0.68044615,0.41038029,0.38453652,0.40801112,-1,1,-1,-1,0.12459086818964944,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.10, 0.20)","[0.02, 0.15)"
4732,0.07869052,0.03820422,0.05124164,0.14843133,0.05103507,0.38916256,0.09677419,0.09090909,0.25658325,0.21962034,0.2667612,0.32576401,0.25239836,0.26230136,0.29730121,0.26219076,0.58082574,0.53645119,0.44330541,0.275267,0.49849238,0.46904394,0.44771272,0.42707523,0.64131047,0.51074163,0.45555391,0.52128136,-1,1,-1,-1,0.16511251849985029,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.00, 0.10)","[0.15, 0.28)"
4739,0.07920603,0.03638944,0.04939109,0.15369081,0.05994978,0.38423645,0.06451613,0.09090909,0.29777871,0.24162811,0.32253343,0.40898211,0.3291045,0.26888825,0.35731667,0.28992522,0.58286426,0.52975136,0.46587099,0.2849819,0.56476725,0.47338227,0.46241132,0.47037799,0.60810134,0.55660563,0.48707006,0.56137158,-1,1,-1,-1,0.1722043000969854,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.00, 0.10)","[0.15, 0.28)"
4746,0.06601846,0.0220195,0.03544789,0.13210553,0.05514934,0.38423645,0.06451613,0.09090909,0.32988013,0.25940443,0.34163052,0.45373213,0.37628107,0.27760737,0.39625187,0.30900149,0.57009946,0.53289343,0.44276285,0.26772152,0.53618037,0.47285262,0.44082494,0.473616,0.63311941,0.60024706,0.45205646,0.60368647,-1,1,-1,-1,0.14747838371933902,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.00, 0.10)","[0.02, 0.15)"
4753,0.08313918,0.02743804,0.05560019,0.14949624,0.04792423,0.38423645,0.06451613,0.09090909,0.38126243,0.29220713,0.39206955,0.53576861,0.44824236,0.28899198,0.45066828,0.3311714,0.57285732,0.55063672,0.51028858,0.28538762,0.65241454,0.47195291,0.4802067,0.47671133,0.63056908,0.61711075,0.49947724,0.64992375,-1,1,-1,-1,0.16654500509852166,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.00, 0.10)","[0.15, 0.28)"
4760,0.09686978,0.01997512,0.06680322,0.16652328,0.06583999,0.38423645,0.06451613,0.04545455,0.41285696,0.28773254,0.39814146,0.56764929,0.48080367,0.28437742,0.47121997,0.33413808,0.56812862,0.56167209,0.52168156,0.29145468,0.65786468,0.45925453,0.4820734,0.47062684,0.60274964,0.63883425,0.48171545,0.65290956,-1,1,-1,-1,0.19112189112586475,"[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.09, 0.18)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.00, 0.10)","[0.15, 0.28)"
4767,0.12439175,0.03398998,0.07072951,0.23570038,0.06557822,0.38423645,0.03225806,0.04545455,0.45169883,0.32025417,0.43257038,0.62476971,0.52990672,0.31582858,0.51049631,0.36890354,0.56819545,0.57660383,0.53856031,0.30287642,0.68156308,0.46381158,0.49382315,0.46756797,0.61509981,0.63798579,0.49103108,0.66875403,-1,1,-1,-1,0.2546720158465647,"[0.10, 0.20)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.26)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.00, 0.10)","[0.15, 0.28)"
4774,0.16163758,0.04276147,0.06854894,0.33448305,0.06397025,0.37438424,0.03225806,0.04545455,0.4612831,0.30424903,0.44128876,0.63312605,0.53988828,0.31362779,0.51267762,0.35893824,0.59012413,0.58983654,0.53191398,0.3023919,0.66410814,0.44900465,0.48571059,0.46440848,0.61482724,0.63949605,0.49209554,0.6620211,-1,1,-1,-1,0.3473759646226097,"[0.10, 0.20)","[0.00, 0.10)","[0.00, 0.10)","[0.26, 0.35)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.00, 0.10)","[0.28, 0.41)"
4781,0.1651253,0.07134052,0.05667725,0.36265455,0.05098691,0.37438424,0.06451613,0.04545455,0.44492253,0.28462212,0.42698699,0.61500569,0.53712225,0.29747203,0.4915694,0.35023178,0.59843575,0.59682033,0.51390119,0.29624339,0.61420275,0.4411005,0.4718117,0.45667032,0.65274935,0.6292481,0.42327844,0.62440312,-1,1,-1,-1,0.37058102797446757,"[0.10, 0.20)","[0.00, 0.10)","[0.00, 0.10)","[0.35, 0.44)","[0.00, 0.10)","[0.37, 0.45)","[0.00, 0.10)","[0.00, 0.10)","[0.28, 0.41)"
