time,Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M,Distancia,Intervalo_Veloc,Intervalo_Acele,Intervalo_Des_x,Intervalo_Des_y,Intervalo_Des_z,Intervalo_Presn,Intervalo_VelPr,Intervalo_AcePr,Intervalo_Distancia
6181,0.13980788,0.15068291,0.0741132,0.17667228,0.07774044,0.32417582,0.08,0.07843137,0.22800529,0.42709823,0.37492789,0.40173903,0.36208606,0.39162314,0.38645329,0.46581319,0.49709137,0.48283563,0.53543506,0.27532025,0.59386231,0.36773327,0.37244197,0.59222552,0.62439215,0.49292597,0.55943568,0.45975303,-1,-1,-1,1,0.2067593696692655,"[0.09, 0.18)","[0.10, 0.20)","[0.00, 0.10)","[0.10, 0.20)","[0.00, 0.08)","[0.27, 0.34)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6188,0.1311834,0.18282307,0.08098927,0.15996996,0.07576816,0.32417582,0.06,0.07843137,0.24360901,0.4449031,0.39015377,0.41290108,0.38700199,0.41272273,0.39426395,0.49324039,0.5053483,0.49654576,0.52637587,0.25806813,0.58591603,0.36687985,0.36275692,0.58391844,0.62951747,0.50031616,0.56939373,0.4763896,-1,-1,-1,1,0.19465473029782784,"[0.09, 0.18)","[0.10, 0.20)","[0.00, 0.10)","[0.10, 0.20)","[0.00, 0.08)","[0.27, 0.34)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6195,0.08381701,0.15821197,0.02949389,0.11143805,0.07820998,0.32967033,0.06,0.05882353,0.25054762,0.43151434,0.38869336,0.40006602,0.39209313,0.39726178,0.38410519,0.4801506,0.51584334,0.50015403,0.51216938,0.24607365,0.57086616,0.36658073,0.34684445,0.58222009,0.62253309,0.49113588,0.56595281,0.46175014,-1,-1,-1,1,0.13930229541086178,"[0.00, 0.09)","[0.10, 0.20)","[0.00, 0.10)","[0.10, 0.20)","[0.00, 0.08)","[0.27, 0.34)","[0.00, 0.10)","[0.00, 0.10)","[0.06, 0.18)"
6202,0.07863249,0.1514348,0.04918213,0.12357555,0.04136639,0.33516484,0.04,0.05882353,0.24855184,0.40419752,0.37458549,0.37468346,0.37686886,0.39059825,0.3646288,0.47149755,0.51053894,0.4881919,0.50903835,0.2362963,0.56427913,0.37214205,0.34262161,0.58268136,0.59975735,0.50765471,0.56282826,0.43548047,-1,-1,-1,1,0.13928738884325279,"[0.00, 0.09)","[0.10, 0.20)","[0.00, 0.10)","[0.10, 0.20)","[0.00, 0.08)","[0.27, 0.34)","[0.00, 0.10)","[0.00, 0.10)","[0.06, 0.18)"
6209,0.10696002,0.15471531,0.05501624,0.14410536,0.07942892,0.33516484,0.02,0.03921569,0.25530214,0.39463086,0.36659281,0.35805866,0.37218987,0.39080286,0.36079499,0.48722582,0.5122495,0.48805868,0.50614461,0.22674087,0.56474619,0.3754663,0.34166562,0.58109204,0.58567267,0.52376625,0.56374211,0.42067755,-1,-1,-1,1,0.17349955267041353,"[0.09, 0.18)","[0.10, 0.20)","[0.00, 0.10)","[0.10, 0.20)","[0.00, 0.08)","[0.27, 0.34)","[0.00, 0.10)","[0.00, 0.10)","[0.06, 0.18)"
6216,0.11963422,0.09737608,0.08316958,0.13877861,0.07584312,0.34065934,0.02,0.01960784,0.23629601,0.36920812,0.32466084,0.30340665,0.33719267,0.37728929,0.31213752,0.47954497,0.4996631,0.48664692,0.51148088,0.21655378,0.57089893,0.36373801,0.33897604,0.58415785,0.58097103,0.51645855,0.56323918,0.41272488,-1,-1,-1,1,0.17868648656863478,"[0.09, 0.18)","[0.00, 0.10)","[0.00, 0.10)","[0.10, 0.20)","[0.00, 0.08)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.06, 0.18)"
6223,0.07392767,0.03311662,0.1421998,0.04958095,0.08792366,0.34615385,0.0,0.0,0.24329302,0.37982322,0.32528363,0.29927617,0.33728794,0.38466446,0.31381901,0.48134983,0.49666543,0.48749246,0.51607406,0.20630916,0.58028308,0.34926763,0.33503494,0.58929788,0.59616693,0.50923963,0.57487735,0.43214506,-1,-1,-1,1,0.17438355344108025,"[0.00, 0.09)","[0.00, 0.10)","[0.10, 0.20)","[0.00, 0.10)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.06, 0.18)"
6230,0.10454012,0.03964039,0.15909293,0.09012554,0.09020829,0.34615385,0.0,0.0,0.22973541,0.36070957,0.30376763,0.27350379,0.30530407,0.3655487,0.29230107,0.4668217,0.48020463,0.47475258,0.52074923,0.20338174,0.58789458,0.34221804,0.33622876,0.59237376,0.60100972,0.53291534,0.57115325,0.43889475,-1,-1,-1,1,0.203888962234351,"[0.09, 0.18)","[0.00, 0.10)","[0.10, 0.20)","[0.00, 0.10)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6237,0.12833786,0.02887178,0.18285139,0.09786995,0.12463739,0.34615385,0.0,0.0,0.23579615,0.3520763,0.31087495,0.2730849,0.29808104,0.36243893,0.3082944,0.45151216,0.48223362,0.47448072,0.52297761,0.20146184,0.59977726,0.33828895,0.34389739,0.5858462,0.60614201,0.52295033,0.56511671,0.41355473,-1,-1,-1,1,0.24196618962976357,"[0.09, 0.18)","[0.00, 0.10)","[0.10, 0.20)","[0.00, 0.10)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6244,0.12625826,0.02779342,0.17143064,0.09698656,0.12885179,0.34615385,0.0,0.0,0.23185469,0.34081762,0.29234093,0.24765636,0.28126517,0.35206594,0.29238053,0.45414812,0.4803901,0.48142894,0.54037176,0.21249845,0.61167262,0.336469,0.3521911,0.60314116,0.62159807,0.51487211,0.55454586,0.40443976,-1,-1,-1,1,0.23536703451768112,"[0.09, 0.18)","[0.00, 0.10)","[0.10, 0.20)","[0.00, 0.10)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6251,0.12387125,0.02692764,0.1915463,0.06765455,0.13962945,0.34615385,0.0,0.0,0.23459415,0.31759716,0.27637864,0.21459986,0.26852977,0.30430003,0.2634926,0.4138298,0.48748716,0.49913641,0.53313969,0.20678789,0.61241262,0.32568773,0.35258045,0.58737589,0.63775219,0.50069238,0.53983237,0.39964067,-1,-1,-1,1,0.24650254864137813,"[0.09, 0.18)","[0.00, 0.10)","[0.10, 0.20)","[0.00, 0.10)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6258,0.11618439,0.03511084,0.17162569,0.07825245,0.14040276,0.34615385,0.0,0.0,0.24802303,0.33211245,0.29040846,0.21860602,0.27717362,0.31242741,0.26931301,0.40893709,0.49912924,0.50981603,0.56099176,0.22222111,0.65138456,0.33705244,0.39237142,0.58675571,0.64924215,0.48899908,0.54492265,0.40289524,-1,-1,-1,1,0.23514199628011198,"[0.09, 0.18)","[0.00, 0.10)","[0.10, 0.20)","[0.00, 0.10)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6265,0.13190077,0.05939999,0.20763827,0.08376205,0.12692286,0.34615385,0.0,0.0,0.27756958,0.34802498,0.31221307,0.23993264,0.31664264,0.32862966,0.31089785,0.41877026,0.51153026,0.5048145,0.58378004,0.24244694,0.68991461,0.35599706,0.43345263,0.58610869,0.64326481,0.46770093,0.56908419,0.40432533,-1,-1,-1,1,0.25736966522761573,"[0.09, 0.18)","[0.00, 0.10)","[0.20, 0.30)","[0.00, 0.10)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6272,0.11306368,0.08040691,0.21979448,0.04840215,0.11829911,0.34065934,0.02,0.01960784,0.28335582,0.35325847,0.30594192,0.22422431,0.3316142,0.33868421,0.31054705,0.41400128,0.53017934,0.51272052,0.6059686,0.26456032,0.72195882,0.372937,0.46759923,0.59241541,0.6248458,0.45362296,0.57966179,0.39089753,-1,-1,-1,1,0.25425786318201643,"[0.09, 0.18)","[0.00, 0.10)","[0.20, 0.30)","[0.00, 0.10)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6279,0.09234201,0.08152281,0.18095355,0.05056993,0.0864793,0.34065934,0.04,0.01960784,0.2984492,0.35629862,0.29617109,0.19194543,0.33814109,0.33580975,0.29783279,0.41217706,0.55015922,0.52139265,0.6316637,0.27613599,0.75461289,0.38452794,0.49888462,0.59809668,0.61566257,0.44600223,0.58569552,0.37058572,-1,-1,-1,1,0.20683368779359274,"[0.09, 0.18)","[0.00, 0.10)","[0.10, 0.20)","[0.00, 0.10)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6286,0.07780565,0.07439653,0.18433049,0.03183908,0.07177197,0.34065934,0.04,0.03921569,0.30502675,0.36353302,0.28049662,0.16369015,0.33847641,0.33588838,0.27520105,0.41894413,0.5613948,0.52296397,0.6669105,0.29333037,0.78838521,0.38999789,0.52686757,0.6210435,0.61844469,0.45337625,0.57442271,0.36770481,-1,-1,-1,1,0.2003563631047624,"[0.00, 0.09)","[0.00, 0.10)","[0.10, 0.20)","[0.00, 0.10)","[0.00, 0.08)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6293,0.06438936,0.06923007,0.18774373,0.04000139,0.04134257,0.34065934,0.04,0.03921569,0.30746559,0.36951956,0.29511086,0.17983948,0.35238466,0.34303125,0.28262165,0.42785227,0.56528008,0.51785287,0.66777876,0.31300787,0.80027252,0.40491722,0.54466378,0.61954251,0.6050291,0.46054852,0.57392089,0.37783989,-1,-1,-1,1,0.1963594343301332,"[0.00, 0.09)","[0.00, 0.10)","[0.10, 0.20)","[0.00, 0.10)","[0.00, 0.08)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6300,0.08699409,0.05955366,0.19220252,0.07293341,0.04555558,0.34065934,0.04,0.03921569,0.32718699,0.40755023,0.32399412,0.22179507,0.39118983,0.40017212,0.33109764,0.47983667,0.57177874,0.51390152,0.68783278,0.33985246,0.82653346,0.43421146,0.57647725,0.63425249,0.60559703,0.45884015,0.58162223,0.38841758,-1,-1,-1,1,0.21056210926402427,"[0.00, 0.09)","[0.00, 0.10)","[0.10, 0.20)","[0.00, 0.10)","[0.00, 0.08)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6307,0.0441531,0.06705025,0.09369305,0.07047423,0.04414203,0.34065934,0.04,0.01960784,0.33555671,0.40789397,0.32968962,0.23170949,0.40383395,0.40735865,0.34544719,0.49395334,0.57875668,0.51858247,0.66050056,0.33615906,0.8033822,0.43834508,0.56319663,0.6115847,0.64309585,0.40713319,0.56671162,0.38883442,-1,-1,-1,1,0.1252737942465075,"[0.00, 0.09)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.08)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.06, 0.18)"
6314,0.04482094,0.07383748,0.07910779,0.08259927,0.04840115,0.34065934,0.02,0.01960784,0.33831212,0.40973799,0.33639685,0.23408551,0.3979603,0.4154072,0.34546252,0.50487846,0.57173237,0.52427621,0.6407153,0.33345862,0.78019088,0.44354583,0.54227182,0.61640651,0.6270001,0.43681071,0.57758207,0.39555969,-1,-1,-1,1,0.12419079339685168,"[0.00, 0.09)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.08)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.06, 0.18)"
6321,0.0726631,0.09036571,0.10522014,0.10475796,0.07567992,0.34615385,0.0,0.0,0.33698882,0.39822151,0.34866436,0.25155443,0.39792068,0.41055756,0.35584869,0.51673022,0.55783316,0.5254844,0.60909143,0.32238073,0.74404861,0.44450777,0.51005292,0.6124925,0.61662615,0.45614441,0.58851536,0.41059829,-1,-1,-1,1,0.16665220771471226,"[0.00, 0.09)","[0.00, 0.10)","[0.10, 0.20)","[0.10, 0.20)","[0.00, 0.08)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.06, 0.18)"
6328,0.06437986,0.11925723,0.0927881,0.09676782,0.07539024,0.34615385,0.0,0.0,0.35942177,0.43321818,0.40268351,0.33262569,0.45406602,0.45985054,0.42133931,0.57392854,0.56146743,0.5396998,0.59379376,0.35009921,0.73327509,0.48888294,0.52431251,0.60644734,0.64379819,0.4078553,0.61894372,0.44843993,-1,-1,-1,1,0.15380939755561102,"[0.00, 0.09)","[0.10, 0.20)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.08)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.06, 0.18)"
6335,0.06640459,0.11847635,0.07761565,0.11332318,0.05597836,0.34615385,0.0,0.0,0.36284261,0.44285853,0.40740818,0.34569403,0.47120039,0.47544215,0.4246729,0.59540347,0.56379591,0.54096686,0.58165425,0.36081808,0.72252439,0.50099501,0.52134825,0.60712027,0.647509,0.40189096,0.62420033,0.46875388,-1,-1,-1,1,0.14832366311052494,"[0.00, 0.09)","[0.10, 0.20)","[0.00, 0.10)","[0.10, 0.20)","[0.00, 0.08)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.06, 0.18)"
6342,0.08402179,0.12014099,0.04824523,0.12048434,0.11339857,0.34615385,0.0,0.0,0.37525436,0.45574493,0.41550885,0.35591005,0.47741943,0.48200599,0.44290439,0.58959956,0.5662453,0.54051815,0.57953175,0.3468365,0.72708041,0.51321975,0.53152462,0.58458516,0.66234736,0.39498895,0.62986659,0.46866138,-1,-1,-1,1,0.17234649425222842,"[0.00, 0.09)","[0.10, 0.20)","[0.00, 0.10)","[0.10, 0.20)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.06, 0.18)"
6349,0.10590798,0.13552571,0.05026986,0.1303682,0.14663592,0.35164835,0.02,0.01960784,0.38687303,0.4893704,0.4411522,0.38562588,0.49519268,0.51004481,0.46825212,0.62134655,0.58352747,0.5499637,0.58507557,0.33963073,0.7362095,0.51421346,0.53696805,0.58298636,0.67349211,0.3903449,0.64931647,0.47930468,-1,-1,-1,1,0.2025463389693973,"[0.09, 0.18)","[0.10, 0.20)","[0.00, 0.10)","[0.10, 0.20)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6356,0.09357931,0.13598265,0.02559597,0.1229367,0.13872541,0.35164835,0.04,0.01960784,0.38221856,0.49747239,0.4362077,0.37824213,0.48996983,0.51541293,0.4617905,0.61914799,0.58777914,0.54426226,0.60589203,0.34014896,0.75616108,0.51337278,0.5449649,0.60746549,0.64573201,0.43412514,0.656746,0.47048475,-1,-1,-1,1,0.18711847922318894,"[0.09, 0.18)","[0.10, 0.20)","[0.00, 0.10)","[0.10, 0.20)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6363,0.06802735,0.10173489,0.02273695,0.09646174,0.10393306,0.35164835,0.04,0.03921569,0.39992224,0.52836449,0.45223154,0.39319546,0.50785199,0.53385759,0.47747211,0.63369012,0.61582582,0.55741784,0.62048586,0.34666499,0.78096939,0.52239018,0.56958927,0.60473708,0.66434114,0.40833799,0.65685405,0.46790172,-1,-1,-1,1,0.1436102960796812,"[0.00, 0.09)","[0.10, 0.20)","[0.00, 0.10)","[0.00, 0.10)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.06, 0.18)"
6370,0.09217666,0.09286664,0.03392098,0.12485371,0.11777103,0.35164835,0.04,0.03921569,0.41280231,0.56074086,0.46347085,0.40186333,0.51782833,0.55670536,0.48837893,0.63979046,0.63742036,0.5636672,0.6222845,0.34310217,0.79491874,0.51877004,0.57719372,0.59837877,0.68394151,0.39159728,0.65074097,0.46238231,-1,-1,-1,1,0.17495455779197466,"[0.09, 0.18)","[0.00, 0.10)","[0.00, 0.10)","[0.10, 0.20)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.06, 0.18)"
6377,0.07943113,0.07228265,0.02472732,0.10953632,0.12308103,0.35164835,0.04,0.03921569,0.40078605,0.55925087,0.45034787,0.38264373,0.49590962,0.54698069,0.47249334,0.60575957,0.64004379,0.55688754,0.60209854,0.3087954,0.78165274,0.48033235,0.54147407,0.59013764,0.65771532,0.43270274,0.63423286,0.44722305,-1,-1,-1,1,0.16660908048298478,"[0.00, 0.09)","[0.00, 0.10)","[0.00, 0.10)","[0.10, 0.20)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.06, 0.18)"
6384,0.05491042,0.066224,0.05910486,0.08896231,0.0732257,0.35164835,0.04,0.01960784,0.36021336,0.53734563,0.42383078,0.35891158,0.44785418,0.53361016,0.44810047,0.5533335,0.60918908,0.53206978,0.57544076,0.28077684,0.75749095,0.4636336,0.51188188,0.57246551,0.65133214,0.42206265,0.62821945,0.42210865,-1,-1,-1,1,0.12949780004558262,"[0.00, 0.09)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.10)","[0.00, 0.08)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.06, 0.18)"
6391,0.05363808,0.05497013,0.10426254,0.08958293,0.03707129,0.35714286,0.04,0.03921569,0.34131269,0.53258476,0.40005718,0.329756,0.42797798,0.52525727,0.42362882,0.53270735,0.61024933,0.53377272,0.56806031,0.2742654,0.73793298,0.43984234,0.47945966,0.59653821,0.64514275,0.42907814,0.62405601,0.4167579,-1,-1,-1,1,0.14237295788491788,"[0.00, 0.09)","[0.00, 0.10)","[0.10, 0.20)","[0.00, 0.10)","[0.00, 0.08)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.06, 0.18)"
6398,0.07304294,0.05238577,0.13596332,0.09054981,0.06881674,0.35164835,0.04,0.01960784,0.33483779,0.48609345,0.37310026,0.3019666,0.42233054,0.48566332,0.40275129,0.51586065,0.5929716,0.52630108,0.55137856,0.26522712,0.70758903,0.42927074,0.44613468,0.60618119,0.62723714,0.43034763,0.63332514,0.40897836,-1,-1,-1,1,0.1772597985463317,"[0.00, 0.09)","[0.00, 0.10)","[0.10, 0.20)","[0.00, 0.10)","[0.00, 0.08)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.06, 0.18)"
6405,0.12476487,0.07854345,0.16579184,0.12745109,0.14164681,0.35164835,0.04,0.03921569,0.33417277,0.4635324,0.37201915,0.30642216,0.43340696,0.47166654,0.40829241,0.52192499,0.58331446,0.5224106,0.5350698,0.2587654,0.6778819,0.42112907,0.41597786,0.61459589,0.60744594,0.4390051,0.65892175,0.41842996,-1,-1,-1,1,0.25257579720937195,"[0.09, 0.18)","[0.00, 0.10)","[0.10, 0.20)","[0.10, 0.20)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6412,0.13248633,0.09472284,0.20871935,0.1077593,0.15189358,0.35164835,0.04,0.03921569,0.3137411,0.42155068,0.34444835,0.2891583,0.42800744,0.43287067,0.38843423,0.51156185,0.55769777,0.51575513,0.51137304,0.24628437,0.63839629,0.40093858,0.37572462,0.61613798,0.60308343,0.46070724,0.63336314,0.41504673,-1,-1,-1,1,0.27972753430102104,"[0.09, 0.18)","[0.00, 0.10)","[0.20, 0.30)","[0.10, 0.20)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6419,0.14391008,0.08244523,0.20862962,0.12246423,0.14841257,0.35164835,0.04,0.03921569,0.31044972,0.40618902,0.32990869,0.2813405,0.43780982,0.41524195,0.3801719,0.51908331,0.54497887,0.51257991,0.52190002,0.26140542,0.637305,0.406989,0.3760015,0.63860208,0.59478836,0.46295828,0.63702333,0.4121746,-1,-1,-1,1,0.28381348964565123,"[0.09, 0.18)","[0.00, 0.10)","[0.20, 0.30)","[0.10, 0.20)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6426,0.14497205,0.08964589,0.23572694,0.10127629,0.13408826,0.35164835,0.04,0.01960784,0.28996288,0.3797662,0.29849161,0.24931853,0.41039196,0.388261,0.34937657,0.50822682,0.53047645,0.5055488,0.53198568,0.27535231,0.62834075,0.40325315,0.369532,0.66185527,0.58477838,0.46721963,0.6325325,0.39973038,-1,-1,-1,1,0.28948875388822154,"[0.09, 0.18)","[0.00, 0.10)","[0.20, 0.30)","[0.10, 0.20)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6433,0.16084065,0.0948594,0.24486563,0.1231802,0.12898827,0.34615385,0.04,0.03921569,0.33022116,0.39596709,0.32204804,0.27654637,0.45221471,0.39653265,0.38131717,0.56163702,0.55095512,0.53319382,0.54437407,0.30373305,0.62780237,0.41836656,0.3781272,0.68515997,0.57069352,0.49967892,0.64424229,0.42082772,-1,-1,-1,1,0.3029364821623995,"[0.09, 0.18)","[0.00, 0.10)","[0.20, 0.30)","[0.10, 0.20)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6440,0.13725558,0.09498985,0.21746284,0.11397063,0.10074497,0.34065934,0.04,0.01960784,0.36028508,0.42673917,0.35322022,0.31456414,0.49102626,0.43071081,0.41755445,0.61952382,0.55875579,0.54333961,0.55093482,0.32222794,0.64127039,0.44254163,0.39349873,0.69854266,0.56099723,0.50049295,0.66372107,0.435973,-1,-1,-1,1,0.2653845139863353,"[0.09, 0.18)","[0.00, 0.10)","[0.20, 0.30)","[0.10, 0.20)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6447,0.10031471,0.08611746,0.16870991,0.10171331,0.03456081,0.33516484,0.06,0.01960784,0.34187342,0.40896423,0.32913057,0.27982737,0.45645305,0.40943276,0.37935052,0.59356405,0.56030611,0.54171594,0.55240945,0.32533193,0.64802787,0.44061674,0.39983222,0.69565782,0.56387888,0.50589251,0.63313924,0.42574735,-1,-1,-1,1,0.20000770172975915,"[0.09, 0.18)","[0.00, 0.10)","[0.10, 0.20)","[0.10, 0.20)","[0.00, 0.08)","[0.27, 0.34)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6454,0.08405791,0.08482389,0.12520518,0.10898318,0.02510737,0.32967033,0.06,0.03921569,0.33014503,0.38394883,0.30959061,0.25650366,0.4293751,0.37406503,0.35310625,0.56124704,0.54927384,0.52742376,0.53760297,0.31101855,0.64071753,0.42249549,0.38865836,0.67752396,0.56509111,0.51043418,0.6060579,0.42538272,-1,-1,-1,1,0.16788106102256353,"[0.00, 0.09)","[0.00, 0.10)","[0.10, 0.20)","[0.10, 0.20)","[0.00, 0.08)","[0.27, 0.34)","[0.00, 0.10)","[0.00, 0.10)","[0.06, 0.18)"
6461,0.15827956,0.14971953,0.19089673,0.18497443,0.05025753,0.32967033,0.08,0.05882353,0.32747874,0.39917951,0.32529219,0.26998994,0.41324086,0.39328648,0.35963241,0.5498929,0.54759255,0.51507509,0.53640741,0.32609762,0.6497111,0.43671834,0.40415274,0.67335193,0.56433995,0.49575206,0.62244489,0.43021566,-1,-1,-1,1,0.2705234196889776,"[0.09, 0.18)","[0.10, 0.20)","[0.10, 0.20)","[0.10, 0.20)","[0.00, 0.08)","[0.27, 0.34)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6468,0.15999811,0.20188408,0.13281876,0.2200321,0.05663606,0.32967033,0.08,0.05882353,0.31392014,0.40187391,0.32739617,0.26958943,0.37275158,0.37582164,0.34356748,0.49880692,0.55075892,0.51218756,0.5153814,0.31222639,0.64956997,0.43883294,0.40672345,0.60222582,0.5838727,0.4642109,0.60233828,0.41825241,-1,-1,-1,1,0.2631778701385647,"[0.09, 0.18)","[0.20, 0.30)","[0.10, 0.20)","[0.20, 0.30)","[0.00, 0.08)","[0.27, 0.34)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6475,0.15056612,0.16754883,0.11060228,0.18975709,0.1030152,0.32967033,0.06,0.05882353,0.28844199,0.36369006,0.30043179,0.24940788,0.35703615,0.33924724,0.31811007,0.47561084,0.53838019,0.49872422,0.50485156,0.29460815,0.65259782,0.42379484,0.39807395,0.59005075,0.5859542,0.45048065,0.58046724,0.40140216,-1,-1,-1,1,0.2425958552356295,"[0.09, 0.18)","[0.10, 0.20)","[0.10, 0.20)","[0.10, 0.20)","[0.08, 0.16)","[0.27, 0.34)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6482,0.17635602,0.14518077,0.11689806,0.19913571,0.14372004,0.33516484,0.04,0.05882353,0.28100256,0.36554996,0.3052222,0.26003878,0.35919674,0.32960031,0.32209077,0.46089985,0.53409681,0.49938923,0.50195872,0.27646384,0.6661278,0.41416744,0.39572612,0.58339925,0.59314373,0.43611926,0.58323666,0.40126404,-1,-1,-1,1,0.2719846270041182,"[0.09, 0.18)","[0.10, 0.20)","[0.10, 0.20)","[0.10, 0.20)","[0.08, 0.16)","[0.27, 0.34)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6489,0.16502826,0.14696563,0.14546195,0.16928333,0.14552688,0.33516484,0.02,0.03921569,0.24628449,0.33366904,0.27860519,0.24658871,0.32645831,0.28709751,0.29477458,0.41635663,0.49998271,0.47819639,0.48296242,0.24664934,0.66201913,0.3935309,0.38539918,0.54341465,0.61024428,0.42071933,0.55841367,0.38663364,-1,-1,-1,1,0.26644717584584343,"[0.09, 0.18)","[0.10, 0.20)","[0.10, 0.20)","[0.10, 0.20)","[0.08, 0.16)","[0.27, 0.34)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6496,0.18048676,0.08272486,0.12864373,0.19376535,0.13315868,0.34065934,0.02,0.01960784,0.23967795,0.33814381,0.27676562,0.24895571,0.3008892,0.28304171,0.29101872,0.40610416,0.49045655,0.46206859,0.50783253,0.24038689,0.69163166,0.38602522,0.4050026,0.54126188,0.62941259,0.41534493,0.54177088,0.37455789,-1,-1,-1,1,0.26800271302409945,"[0.09, 0.18)","[0.00, 0.10)","[0.10, 0.20)","[0.10, 0.20)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
6503,0.16578607,0.07180476,0.07104276,0.18643839,0.10990414,0.34615385,0.0,0.0,0.23762093,0.36708991,0.2862285,0.28145969,0.30183888,0.31034866,0.29991479,0.40055422,0.47947685,0.47302274,0.55475476,0.26880901,0.73382763,0.41623877,0.45132066,0.55624778,0.68323817,0.41712486,0.5373157,0.38283587,-1,-1,-1,1,0.22778337736399754,"[0.09, 0.18)","[0.00, 0.10)","[0.00, 0.10)","[0.10, 0.20)","[0.08, 0.16)","[0.34, 0.40)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
